epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.36489,1.57887,4.23601,1.23161,0.91229,0.84397,0.89759,0.65366,1.04522,2.15526,0.99045,0.00022,0.00022,0.00022
2,10.5318,1.05794,2.08042,0.99408,0.7827,0.99627,0.93584,0.73168,0.88927,1.42583,0.94248,0.000455446,0.000455446,0.000455446
3,15.6857,0.95011,1.71635,0.88185,0.46573,0.97163,0.49785,0.40134,0.77866,1.976,0.89892,0.00068614,0.00068614,0.00068614
4,20.758,0.86929,1.34275,0.87195,0.51259,0.94326,0.57996,0.48197,0.78954,2.022,0.90607,0.000912082,0.000912082,0.000912082
5,25.766,0.88471,1.48834,0.8698,0.09661,0.75887,0.09669,0.07167,0.94442,5.31549,0.93911,0.00113327,0.00113327,0.00113327
6,30.715,0.74336,1.02901,0.88201,0.08793,0.76596,0.0891,0.06663,0.80019,5.09203,0.9005,0.00134971,0.00134971,0.00134971
7,35.6851,0.73136,0.96512,0.8616,0.08793,0.76596,0.0891,0.06663,0.80019,5.09203,0.9005,0.0015614,0.0015614,0.0015614
8,40.5736,0.79336,1.38975,0.87791,0.01701,0.91489,0.01618,0.0135,0.69693,7.41791,0.88922,0.00176833,0.00176833,0.00176833
9,45.4453,0.78729,1.23582,0.87717,0.09576,0.70922,0.08588,0.06847,0.79252,3.79795,0.92092,0.0018416,0.0018416,0.0018416
10,50.3733,0.81449,0.95883,0.8988,0.09687,0.60993,0.08833,0.07141,0.80402,2.18869,0.93204,0.0018218,0.0018218,0.0018218
11,55.2945,0.8954,1.07655,0.89186,0.09687,0.60993,0.08833,0.07141,0.80402,2.18869,0.93204,0.001802,0.001802,0.001802
12,60.2291,0.82362,0.92112,0.88362,0.09112,0.65248,0.09277,0.07896,0.78671,4.14777,0.91789,0.0017822,0.0017822,0.0017822
13,65.1465,0.76933,0.93725,0.88338,0.02171,0.92908,0.02122,0.01725,0.65428,10.4355,0.86953,0.0017624,0.0017624,0.0017624
14,69.9804,0.74149,0.89876,0.87134,0.17302,0.96454,0.17805,0.14867,0.67215,2.95516,0.86269,0.0017426,0.0017426,0.0017426
15,74.8377,0.69458,0.76451,0.84666,0.17302,0.96454,0.17805,0.14867,0.67215,2.95516,0.86269,0.0017228,0.0017228,0.0017228
