epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,631.554,0.74658,0.52488,0.96301,0.99637,0.9827,0.98857,0.85905,0.53208,0.37127,0.84575,0.0011684,0.0011684,0.0011684
44,645.993,0.69142,0.50448,0.94402,0.99962,0.9827,0.989,0.8619,0.53791,0.37423,0.84048,0.0011486,0.0011486,0.0011486
45,660.445,0.72905,0.4915,0.97091,0.99903,0.9827,0.99049,0.84683,0.57434,0.37954,0.84395,0.0011288,0.0011288,0.0011288
46,674.957,0.71699,0.52674,0.97078,0.99222,0.9827,0.99183,0.86226,0.53938,0.37933,0.84177,0.001109,0.001109,0.001109
47,689.805,0.69689,0.50343,0.97059,0.99302,0.98462,0.99031,0.84403,0.5851,0.38575,0.86593,0.0010892,0.0010892,0.0010892
48,705.154,0.68451,0.49719,0.94838,0.99648,0.97884,0.9933,0.8588,0.54398,0.37152,0.84797,0.0010694,0.0010694,0.0010694
49,719.816,0.69588,0.47309,0.95885,0.99545,0.9827,0.99346,0.85943,0.56109,0.36325,0.85528,0.0010496,0.0010496,0.0010496
50,734.658,0.65433,0.46439,0.93823,0.99648,0.98015,0.99417,0.86078,0.53649,0.34866,0.83948,0.0010298,0.0010298,0.0010298
51,749.181,0.69345,0.51152,0.94933,0.98929,0.9827,0.99427,0.87155,0.49293,0.34705,0.8281,0.00101,0.00101,0.00101
52,764.12,0.67287,0.48683,0.94757,0.99951,0.9827,0.99219,0.87479,0.49311,0.3489,0.83876,0.0009902,0.0009902,0.0009902
53,778.808,0.65522,0.45932,0.94445,0.9965,0.98574,0.99367,0.87632,0.49144,0.33078,0.82963,0.0009704,0.0009704,0.0009704
54,793.438,0.66283,0.4713,0.95453,0.99896,0.9827,0.99221,0.86718,0.50585,0.35281,0.82796,0.0009506,0.0009506,0.0009506
55,808.24,0.66274,0.46244,0.94168,0.99969,0.9827,0.99411,0.87368,0.49651,0.34141,0.82259,0.0009308,0.0009308,0.0009308
56,823.189,0.68782,0.4619,0.96664,0.99957,0.9827,0.9937,0.88052,0.47734,0.34197,0.82197,0.000911,0.000911,0.000911
57,837.932,0.66055,0.46196,0.9382,0.99801,0.9827,0.99306,0.8917,0.4619,0.326,0.82138,0.0008912,0.0008912,0.0008912
58,852.585,0.63574,0.44369,0.91962,0.9996,0.9827,0.99036,0.86983,0.52321,0.33913,0.83249,0.0008714,0.0008714,0.0008714
59,867.65,0.65036,0.43665,0.91914,0.99578,0.9827,0.99321,0.87072,0.50952,0.33699,0.83618,0.0008516,0.0008516,0.0008516
60,882.349,0.64704,0.44959,0.93614,0.99971,0.9827,0.9942,0.87679,0.48131,0.31227,0.82232,0.0008318,0.0008318,0.0008318
61,897.071,0.6408,0.4548,0.94125,0.99975,0.9827,0.99394,0.88204,0.48871,0.31744,0.82558,0.000812,0.000812,0.000812
62,911.892,0.63872,0.44042,0.93071,1,0.98586,0.99447,0.87973,0.48919,0.31811,0.82392,0.0007922,0.0007922,0.0007922
63,926.66,0.62574,0.43407,0.93462,0.99969,0.9827,0.99411,0.88884,0.4738,0.31482,0.82206,0.0007724,0.0007724,0.0007724
64,941.239,0.62463,0.43544,0.919,1,0.98211,0.99225,0.87935,0.47948,0.30793,0.81867,0.0007526,0.0007526,0.0007526
65,955.806,0.62456,0.42306,0.94091,0.9976,0.9827,0.99141,0.87794,0.45733,0.298,0.81856,0.0007328,0.0007328,0.0007328
66,970.596,0.59118,0.40738,0.91182,0.99683,0.9827,0.9942,0.89017,0.45944,0.2935,0.8147,0.000713,0.000713,0.000713
67,985.217,0.5777,0.40863,0.91815,0.99952,0.9827,0.99375,0.89044,0.46129,0.28591,0.81495,0.0006932,0.0006932,0.0006932
68,999.84,0.63072,0.43603,0.92716,0.99916,0.9827,0.99411,0.90367,0.43916,0.28798,0.8116,0.0006734,0.0006734,0.0006734
69,1014.67,0.595,0.4193,0.91272,0.99989,0.9827,0.9921,0.89459,0.44166,0.29569,0.81098,0.0006536,0.0006536,0.0006536
70,1029.75,0.61915,0.41544,0.93517,0.99974,0.9827,0.99295,0.89011,0.44782,0.29098,0.81177,0.0006338,0.0006338,0.0006338
71,1044.37,0.6193,0.41664,0.92333,1,0.9858,0.99143,0.89616,0.43251,0.28925,0.81029,0.000614,0.000614,0.000614
72,1058.99,0.60363,0.42033,0.92816,0.99562,0.9827,0.99071,0.88824,0.46037,0.31572,0.81208,0.0005942,0.0005942,0.0005942
73,1073.72,0.59843,0.41505,0.92846,0.99559,0.9827,0.98716,0.8859,0.44237,0.30745,0.81075,0.0005744,0.0005744,0.0005744
74,1088.5,0.5998,0.42636,0.9291,0.9962,0.9827,0.99227,0.89179,0.43062,0.29085,0.81491,0.0005546,0.0005546,0.0005546
75,1103.35,0.59858,0.41077,0.92578,0.99974,0.9827,0.99493,0.90745,0.4087,0.2875,0.80467,0.0005348,0.0005348,0.0005348
76,1118.05,0.57513,0.39776,0.91712,1,0.98609,0.99497,0.89928,0.43425,0.29712,0.80919,0.000515,0.000515,0.000515
77,1133,0.57187,0.40964,0.92264,0.99934,0.9827,0.99483,0.8928,0.45599,0.2806,0.80881,0.0004952,0.0004952,0.0004952
78,1147.38,0.57796,0.39531,0.90648,0.99386,0.9827,0.98994,0.91081,0.40006,0.27822,0.80209,0.0004754,0.0004754,0.0004754
79,1162.14,0.56268,0.40202,0.91833,0.9989,0.9827,0.99225,0.91419,0.39518,0.2776,0.79982,0.0004556,0.0004556,0.0004556
80,1176.78,0.54474,0.38471,0.90446,0.99976,0.9827,0.99367,0.90773,0.40903,0.27586,0.80661,0.0004358,0.0004358,0.0004358
81,1191.25,0.54001,0.37404,0.90878,0.99977,0.9827,0.99378,0.91072,0.40119,0.26476,0.80418,0.000416,0.000416,0.000416
82,1206.29,0.54107,0.37606,0.90991,0.99974,0.9827,0.99438,0.91676,0.39199,0.25945,0.80234,0.0003962,0.0003962,0.0003962
83,1221.25,0.53908,0.37595,0.90481,1,0.98594,0.9947,0.92177,0.38391,0.25484,0.79702,0.0003764,0.0003764,0.0003764
84,1236.25,0.55832,0.37605,0.9018,1,0.98611,0.99466,0.92239,0.39229,0.25258,0.79966,0.0003566,0.0003566,0.0003566
85,1251.05,0.55054,0.37862,0.91752,1,0.98596,0.99032,0.91604,0.39359,0.25506,0.79839,0.0003368,0.0003368,0.0003368
86,1265.97,0.52992,0.35676,0.88608,1,0.98591,0.99029,0.92223,0.37405,0.25019,0.79716,0.000317,0.000317,0.000317
87,1280.57,0.54313,0.37642,0.91821,1,0.98591,0.99112,0.91429,0.38721,0.25023,0.7962,0.0002972,0.0002972,0.0002972
88,1295.38,0.55688,0.37323,0.91838,1,0.98593,0.99128,0.92709,0.3644,0.24693,0.79376,0.0002774,0.0002774,0.0002774
89,1310,0.51996,0.36758,0.90274,1,0.98593,0.9905,0.92119,0.36505,0.25019,0.79253,0.0002576,0.0002576,0.0002576
90,1324.8,0.52126,0.36876,0.8892,0.99971,0.9827,0.99008,0.91873,0.36717,0.2513,0.79293,0.0002378,0.0002378,0.0002378
91,1358.79,0.40075,0.29909,0.8197,0.99962,0.9827,0.99091,0.92335,0.36471,0.25087,0.79254,0.000218,0.000218,0.000218
92,1373.76,0.40009,0.28593,0.81439,0.99646,0.98962,0.98985,0.92129,0.37723,0.24973,0.79309,0.0001982,0.0001982,0.0001982
93,1388.46,0.39171,0.2833,0.80456,1,0.98593,0.99035,0.92106,0.37377,0.24674,0.79469,0.0001784,0.0001784,0.0001784
94,1403.21,0.39456,0.28326,0.81361,1,0.98589,0.99175,0.92784,0.34882,0.24037,0.79045,0.0001586,0.0001586,0.0001586
95,1417.9,0.39338,0.29336,0.8161,0.99975,0.9827,0.99076,0.92737,0.35164,0.24541,0.7898,0.0001388,0.0001388,0.0001388
96,1432.54,0.39836,0.27503,0.81199,0.99973,0.9827,0.99007,0.93022,0.34722,0.24191,0.78948,0.000119,0.000119,0.000119
97,1447.46,0.39103,0.2737,0.80466,0.99971,0.9827,0.99067,0.93127,0.34132,0.23668,0.78912,9.92e-05,9.92e-05,9.92e-05
98,1462.16,0.36771,0.27087,0.81799,0.9997,0.9827,0.99131,0.93477,0.33513,0.23453,0.78755,7.94e-05,7.94e-05,7.94e-05
99,1476.87,0.36865,0.2607,0.81174,0.99972,0.9827,0.99121,0.93405,0.33626,0.23519,0.78642,5.96e-05,5.96e-05,5.96e-05
100,1491.57,0.35925,0.2661,0.81404,0.99971,0.9827,0.99081,0.93494,0.33899,0.23634,0.7874,3.98e-05,3.98e-05,3.98e-05
