epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,57.1916,0.82831,1.40189,0.93543,0.96511,1,0.995,0.7705,0.71068,2.85439,0.83015,0.00095055,0.00095055,0.00095055
39,58.5743,0.76887,1.50531,0.90525,0.96511,1,0.995,0.7705,0.71068,2.85439,0.83015,0.000960652,0.000960652,0.000960652
40,59.9219,0.8269,1.61717,0.97613,0.96511,1,0.995,0.7705,0.71068,2.85439,0.83015,0.000969962,0.000969962,0.000969962
41,61.3781,0.59637,1.71583,0.89337,0.96511,1,0.995,0.7705,0.71068,2.85439,0.83015,0.00097848,0.00097848,0.00097848
42,62.768,0.75645,1.7147,0.91437,0.96511,1,0.995,0.7705,0.71068,2.85439,0.83015,0.000986206,0.000986206,0.000986206
43,64.1242,0.6935,1.75832,0.91937,0.98943,1,0.995,0.768,0.68145,2.86765,0.84932,0.00099314,0.00099314,0.00099314
44,65.5726,0.76648,0.99631,0.95041,0.98943,1,0.995,0.768,0.68145,2.86765,0.84932,0.000999282,0.000999282,0.000999282
45,66.9312,0.59836,1.49864,0.88582,0.98943,1,0.995,0.768,0.68145,2.86765,0.84932,0.00100463,0.00100463,0.00100463
46,68.314,0.81472,1.57978,0.98623,0.98943,1,0.995,0.768,0.68145,2.86765,0.84932,0.00100919,0.00100919,0.00100919
47,69.7226,0.76662,1.2572,1.03945,0.98943,1,0.995,0.768,0.68145,2.86765,0.84932,0.00101296,0.00101296,0.00101296
48,71.1121,0.64193,1.57301,0.96528,0.98943,1,0.995,0.768,0.68145,2.86765,0.84932,0.00101593,0.00101593,0.00101593
49,72.5265,0.6988,1.43208,0.92,0.98943,1,0.995,0.768,0.68145,2.86765,0.84932,0.00101811,0.00101811,0.00101811
50,73.9254,0.84028,1.01618,0.90309,0.98943,1,0.995,0.768,0.68145,2.86765,0.84932,0.0010195,0.0010195,0.0010195
51,75.3471,0.70104,1.56974,1.02835,0.98477,1,0.995,0.751,0.73068,2.22565,0.99085,0.00101,0.00101,0.00101
52,76.7381,0.78243,1.05403,0.87546,0.98477,1,0.995,0.751,0.73068,2.22565,0.99085,0.0009902,0.0009902,0.0009902
53,78.1011,0.72351,1.00946,0.88853,0.98477,1,0.995,0.751,0.73068,2.22565,0.99085,0.0009704,0.0009704,0.0009704
54,79.4666,0.78119,1.05894,0.95558,0.98477,1,0.995,0.751,0.73068,2.22565,0.99085,0.0009506,0.0009506,0.0009506
55,80.8742,0.76644,1.00133,0.9485,0.98477,1,0.995,0.751,0.73068,2.22565,0.99085,0.0009308,0.0009308,0.0009308
56,82.271,0.75801,1.15506,0.9603,0.98477,1,0.995,0.751,0.73068,2.22565,0.99085,0.000911,0.000911,0.000911
57,83.64,0.74897,0.99149,0.94029,0.98477,1,0.995,0.751,0.73068,2.22565,0.99085,0.0008912,0.0008912,0.0008912
58,85.0887,0.76054,1.04041,0.91761,0.98477,1,0.995,0.751,0.73068,2.22565,0.99085,0.0008714,0.0008714,0.0008714
59,86.4593,1.11892,1.65776,1.1917,0.9878,1,0.995,0.7705,0.64228,1.50518,0.8272,0.0008516,0.0008516,0.0008516
60,87.8533,0.73663,0.82183,0.91256,0.9878,1,0.995,0.7705,0.64228,1.50518,0.8272,0.0008318,0.0008318,0.0008318
61,89.2368,0.57712,1.02011,0.96745,0.9878,1,0.995,0.7705,0.64228,1.50518,0.8272,0.000812,0.000812,0.000812
62,90.6103,0.70729,0.96973,1.00484,0.9878,1,0.995,0.7705,0.64228,1.50518,0.8272,0.0007922,0.0007922,0.0007922
63,92.018,0.63202,0.75777,0.86861,0.9878,1,0.995,0.7705,0.64228,1.50518,0.8272,0.0007724,0.0007724,0.0007724
64,93.4069,0.88456,0.83951,0.87435,0.9878,1,0.995,0.7705,0.64228,1.50518,0.8272,0.0007526,0.0007526,0.0007526
65,94.807,0.63936,0.98178,0.98651,0.9878,1,0.995,0.7705,0.64228,1.50518,0.8272,0.0007328,0.0007328,0.0007328
66,96.2104,0.50576,0.69989,0.81972,0.9878,1,0.995,0.7705,0.64228,1.50518,0.8272,0.000713,0.000713,0.000713
67,97.7834,0.60345,0.87655,0.9685,0.98891,1,0.995,0.90038,0.50676,0.84944,0.79267,0.0006932,0.0006932,0.0006932
68,99.1646,0.63332,0.74,0.97879,0.98891,1,0.995,0.90038,0.50676,0.84944,0.79267,0.0006734,0.0006734,0.0006734
69,100.534,0.53978,0.65238,0.83588,0.98891,1,0.995,0.90038,0.50676,0.84944,0.79267,0.0006536,0.0006536,0.0006536
70,101.915,0.81549,1.10532,1.04768,0.98891,1,0.995,0.90038,0.50676,0.84944,0.79267,0.0006338,0.0006338,0.0006338
71,103.423,0.54376,0.91411,1.03688,0.98891,1,0.995,0.90038,0.50676,0.84944,0.79267,0.000614,0.000614,0.000614
72,104.846,0.49524,0.69273,0.76779,0.98891,1,0.995,0.90038,0.50676,0.84944,0.79267,0.0005942,0.0005942,0.0005942
73,106.235,0.49795,0.98791,0.9025,0.98891,1,0.995,0.90038,0.50676,0.84944,0.79267,0.0005744,0.0005744,0.0005744
74,107.55,0.58853,0.85541,0.87152,0.98891,1,0.995,0.90038,0.50676,0.84944,0.79267,0.0005546,0.0005546,0.0005546
75,109.045,0.57889,0.8704,1.00335,0.98939,1,0.995,0.91325,0.51262,0.76238,0.7952,0.0005348,0.0005348,0.0005348
76,110.39,0.54312,0.77713,0.9586,0.98939,1,0.995,0.91325,0.51262,0.76238,0.7952,0.000515,0.000515,0.000515
77,111.767,0.47965,0.67455,0.75344,0.98939,1,0.995,0.91325,0.51262,0.76238,0.7952,0.0004952,0.0004952,0.0004952
78,113.19,0.5824,0.72852,0.86418,0.98939,1,0.995,0.91325,0.51262,0.76238,0.7952,0.0004754,0.0004754,0.0004754
79,114.572,0.61178,0.93298,0.90429,0.98939,1,0.995,0.91325,0.51262,0.76238,0.7952,0.0004556,0.0004556,0.0004556
80,116.034,0.55064,0.9751,0.89368,0.98939,1,0.995,0.91325,0.51262,0.76238,0.7952,0.0004358,0.0004358,0.0004358
81,117.412,0.40526,0.7737,0.82068,0.98939,1,0.995,0.91325,0.51262,0.76238,0.7952,0.000416,0.000416,0.000416
82,118.777,0.48348,0.70725,0.82592,0.98939,1,0.995,0.91325,0.51262,0.76238,0.7952,0.0003962,0.0003962,0.0003962
83,120.158,0.27504,3.13566,0.44784,0.98943,1,0.995,0.90525,0.5049,0.70614,0.79239,0.0003764,0.0003764,0.0003764
84,121.59,0.48266,0.80522,0.89027,0.98943,1,0.995,0.90525,0.5049,0.70614,0.79239,0.0003566,0.0003566,0.0003566
85,123.044,0.50574,0.80139,0.81411,0.98943,1,0.995,0.90525,0.5049,0.70614,0.79239,0.0003368,0.0003368,0.0003368
86,124.45,0.61567,1.06934,0.97205,0.98943,1,0.995,0.90525,0.5049,0.70614,0.79239,0.000317,0.000317,0.000317
87,125.896,0.45172,0.6877,0.81192,0.98943,1,0.995,0.90525,0.5049,0.70614,0.79239,0.0002972,0.0002972,0.0002972
88,127.251,0.59013,0.77768,0.83457,0.98943,1,0.995,0.90525,0.5049,0.70614,0.79239,0.0002774,0.0002774,0.0002774
89,128.621,0.59603,0.92179,0.85762,0.98943,1,0.995,0.90525,0.5049,0.70614,0.79239,0.0002576,0.0002576,0.0002576
90,130.012,0.53219,0.76506,0.8623,0.98943,1,0.995,0.90525,0.5049,0.70614,0.79239,0.0002378,0.0002378,0.0002378
91,134.277,0.4454,0.83841,0.89913,0.99083,1,0.995,0.90525,0.47693,0.61119,0.78274,0.000218,0.000218,0.000218
92,135.68,0.39993,0.72717,0.79173,0.99083,1,0.995,0.90525,0.47693,0.61119,0.78274,0.0001982,0.0001982,0.0001982
93,137.022,0.61354,0.87015,0.90064,0.99083,1,0.995,0.90525,0.47693,0.61119,0.78274,0.0001784,0.0001784,0.0001784
94,138.424,0.41137,0.76576,0.89395,0.99083,1,0.995,0.90525,0.47693,0.61119,0.78274,0.0001586,0.0001586,0.0001586
95,139.847,0.39968,0.69425,0.85575,0.99083,1,0.995,0.90525,0.47693,0.61119,0.78274,0.0001388,0.0001388,0.0001388
96,141.277,0.48583,0.90726,0.75349,0.99083,1,0.995,0.90525,0.47693,0.61119,0.78274,0.000119,0.000119,0.000119
97,142.633,0.40578,0.6831,0.81085,0.99083,1,0.995,0.90525,0.47693,0.61119,0.78274,9.92e-05,9.92e-05,9.92e-05
98,144.065,0.44401,0.83525,0.84549,0.99083,1,0.995,0.90525,0.47693,0.61119,0.78274,7.94e-05,7.94e-05,7.94e-05
99,145.525,0.42124,0.76978,0.81335,0.99103,1,0.995,0.90525,0.43508,0.54836,0.77513,5.96e-05,5.96e-05,5.96e-05
100,146.883,0.34651,0.73111,0.79001,0.99103,1,0.995,0.90525,0.43508,0.54836,0.77513,3.98e-05,3.98e-05,3.98e-05
