epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,190.266,0.91691,0.77308,1.21246,0.99889,1,0.995,0.87313,0.53038,0.51055,0.87768,0.0011684,0.0011684,0.0011684
44,194.665,0.80742,0.70016,1.07781,0.99902,1,0.995,0.87271,0.5309,0.48618,0.8757,0.0011486,0.0011486,0.0011486
45,198.97,0.77398,0.68935,1.11846,0.99861,1,0.995,0.85341,0.53985,0.49259,0.88459,0.0011288,0.0011288,0.0011288
46,203.36,0.90125,0.70947,1.18521,0.99908,1,0.995,0.87588,0.53613,0.4944,0.87931,0.001109,0.001109,0.001109
47,207.717,0.86552,0.72475,1.17414,0.99933,1,0.995,0.86079,0.54944,0.50405,0.88539,0.0010892,0.0010892,0.0010892
48,212.032,0.83618,0.69514,1.18423,0.99915,1,0.995,0.86593,0.54705,0.50514,0.89084,0.0010694,0.0010694,0.0010694
49,216.408,0.83763,0.68729,1.12875,0.99854,1,0.995,0.86369,0.54454,0.50133,0.87853,0.0010496,0.0010496,0.0010496
50,220.817,0.833,0.64655,1.17342,0.98466,1,0.99479,0.86806,0.53792,0.4944,0.87688,0.0010298,0.0010298,0.0010298
51,225.22,0.8102,0.67229,1.11438,0.97489,1,0.99265,0.86973,0.52002,0.50838,0.87252,0.00101,0.00101,0.00101
52,229.497,0.77205,0.63738,1.07591,0.99688,1,0.995,0.88194,0.50007,0.46408,0.86188,0.0009902,0.0009902,0.0009902
53,233.787,0.76537,0.62849,1.10429,0.99932,1,0.995,0.88875,0.5022,0.45387,0.85896,0.0009704,0.0009704,0.0009704
54,238.237,0.7907,0.65508,1.14212,0.99934,1,0.995,0.87846,0.51225,0.4454,0.86352,0.0009506,0.0009506,0.0009506
55,242.542,0.77574,0.6472,1.08793,0.99933,1,0.995,0.88559,0.48596,0.44963,0.85545,0.0009308,0.0009308,0.0009308
56,246.851,0.70939,0.60044,1.06008,0.9993,1,0.995,0.88883,0.48856,0.45878,0.85651,0.000911,0.000911,0.000911
57,251.172,0.72986,0.65831,1.10794,0.99935,1,0.995,0.90335,0.47948,0.45545,0.84777,0.0008912,0.0008912,0.0008912
58,255.531,0.79657,0.62614,1.11331,0.99935,1,0.995,0.91351,0.45698,0.45205,0.82802,0.0008714,0.0008714,0.0008714
59,259.855,0.71065,0.60948,1.05655,0.99933,1,0.995,0.89645,0.46681,0.44818,0.82951,0.0008516,0.0008516,0.0008516
60,264.188,0.77101,0.59723,1.107,0.99933,1,0.995,0.89697,0.44824,0.43017,0.82886,0.0008318,0.0008318,0.0008318
61,268.498,0.65708,0.5842,1.02532,0.99937,1,0.995,0.89653,0.4522,0.42099,0.83616,0.000812,0.000812,0.000812
62,272.912,0.79245,0.61093,1.11273,0.99943,1,0.995,0.90549,0.45395,0.41218,0.8437,0.0007922,0.0007922,0.0007922
63,277.222,0.74726,0.65918,1.12603,0.99932,1,0.995,0.89586,0.48566,0.42439,0.85186,0.0007724,0.0007724,0.0007724
64,281.539,0.72614,0.57928,1.05914,0.99931,1,0.995,0.88516,0.49295,0.43266,0.85333,0.0007526,0.0007526,0.0007526
65,285.952,0.71986,0.58975,1.0645,0.99934,1,0.995,0.8829,0.48472,0.43774,0.84961,0.0007328,0.0007328,0.0007328
66,290.322,0.74967,0.60267,1.12471,0.99934,1,0.995,0.88291,0.48601,0.42115,0.84105,0.000713,0.000713,0.000713
67,294.542,0.70923,0.5875,1.07477,0.99933,1,0.995,0.9043,0.4291,0.41072,0.82303,0.0006932,0.0006932,0.0006932
68,298.945,0.72519,0.58939,1.07754,0.99935,1,0.995,0.89799,0.44877,0.41344,0.82633,0.0006734,0.0006734,0.0006734
69,303.225,0.78876,0.59421,1.08728,0.99931,1,0.995,0.8973,0.46368,0.41686,0.83223,0.0006536,0.0006536,0.0006536
70,307.577,0.68825,0.5813,1.0822,0.99911,1,0.995,0.89652,0.47368,0.41614,0.83979,0.0006338,0.0006338,0.0006338
71,312.025,0.74636,0.58353,1.06775,0.9993,1,0.995,0.89785,0.46168,0.41366,0.83515,0.000614,0.000614,0.000614
72,316.29,0.595,0.52321,1.02463,0.99939,1,0.995,0.90682,0.42569,0.40395,0.82586,0.0005942,0.0005942,0.0005942
73,320.704,0.64543,0.5442,1.0364,0.99938,1,0.995,0.91015,0.40533,0.39271,0.81741,0.0005744,0.0005744,0.0005744
74,325.056,0.66907,0.55207,1.03212,0.99936,1,0.995,0.91682,0.41243,0.3875,0.82359,0.0005546,0.0005546,0.0005546
75,329.58,0.62659,0.5341,1.04018,0.99914,1,0.995,0.914,0.40405,0.37797,0.82129,0.0005348,0.0005348,0.0005348
76,333.926,0.6285,0.52176,1.04583,0.99897,1,0.995,0.91479,0.4017,0.37208,0.81816,0.000515,0.000515,0.000515
77,338.246,0.67702,0.55575,1.05774,0.99931,1,0.995,0.91733,0.38099,0.35742,0.80557,0.0004952,0.0004952,0.0004952
78,342.688,0.64604,0.53383,1.05873,0.99939,1,0.995,0.91177,0.38925,0.35658,0.80184,0.0004754,0.0004754,0.0004754
79,347.036,0.63902,0.52651,1.01286,0.9994,1,0.995,0.91038,0.39514,0.36165,0.80098,0.0004556,0.0004556,0.0004556
80,351.549,0.70663,0.556,1.05473,0.99937,1,0.995,0.91122,0.4084,0.36241,0.80423,0.0004358,0.0004358,0.0004358
81,355.922,0.66468,0.52974,1.06076,0.99939,1,0.995,0.91135,0.41324,0.35842,0.8028,0.000416,0.000416,0.000416
82,360.328,0.65957,0.51422,1.0347,0.99938,1,0.995,0.91727,0.39383,0.33806,0.79747,0.0003962,0.0003962,0.0003962
83,364.636,0.65748,0.54401,1.04341,0.99939,1,0.995,0.91847,0.38762,0.33812,0.79761,0.0003764,0.0003764,0.0003764
84,369.045,0.67599,0.55494,1.06174,0.99939,1,0.995,0.91954,0.39226,0.34013,0.8007,0.0003566,0.0003566,0.0003566
85,373.44,0.60242,0.51365,1.02885,0.99939,1,0.995,0.92248,0.38852,0.33617,0.80138,0.0003368,0.0003368,0.0003368
86,377.784,0.63635,0.48931,1.05857,0.99939,1,0.995,0.91791,0.38845,0.33431,0.80482,0.000317,0.000317,0.000317
87,382.095,0.59388,0.50242,0.99584,0.99939,1,0.995,0.91709,0.38566,0.33489,0.80557,0.0002972,0.0002972,0.0002972
88,386.536,0.60395,0.51579,1.04361,0.99938,1,0.995,0.91853,0.38005,0.33235,0.80348,0.0002774,0.0002774,0.0002774
89,390.767,0.59644,0.48562,0.99694,0.99939,1,0.995,0.91397,0.3751,0.3309,0.79881,0.0002576,0.0002576,0.0002576
90,395.037,0.66311,0.52512,1.07806,0.99938,1,0.995,0.91686,0.38617,0.32858,0.79699,0.0002378,0.0002378,0.0002378
91,403.789,0.42849,0.38935,0.90542,0.99938,1,0.995,0.92243,0.38337,0.32693,0.79687,0.000218,0.000218,0.000218
92,408.14,0.4054,0.3818,0.88285,0.99932,1,0.995,0.92228,0.37658,0.3304,0.79532,0.0001982,0.0001982,0.0001982
93,412.48,0.43257,0.38732,0.86846,0.99916,1,0.995,0.92645,0.36745,0.33467,0.79327,0.0001784,0.0001784,0.0001784
94,416.848,0.42154,0.38652,0.88136,0.99909,1,0.995,0.92996,0.35713,0.33975,0.78871,0.0001586,0.0001586,0.0001586
95,421.393,0.42603,0.39583,0.87218,0.9992,1,0.995,0.92948,0.3565,0.33906,0.78909,0.0001388,0.0001388,0.0001388
96,425.742,0.41367,0.37409,0.88611,0.99929,1,0.995,0.93276,0.35554,0.33517,0.78942,0.000119,0.000119,0.000119
97,430.018,0.39229,0.38235,0.87153,0.9993,1,0.995,0.93829,0.35178,0.33102,0.78832,9.92e-05,9.92e-05,9.92e-05
98,434.339,0.39036,0.35305,0.87518,0.99933,1,0.995,0.93246,0.34712,0.32093,0.7863,7.94e-05,7.94e-05,7.94e-05
99,438.596,0.39851,0.44399,0.90345,0.99933,1,0.995,0.93309,0.34494,0.31927,0.78518,5.96e-05,5.96e-05,5.96e-05
100,442.959,0.42435,0.37846,0.92238,0.99933,1,0.995,0.9347,0.34445,0.31773,0.78454,3.98e-05,3.98e-05,3.98e-05
