epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,17.4617,1.0988,2.13988,1.16684,0.97476,1,0.995,0.57719,1.36001,3.39669,1.41696,0.000211488,0.000211488,0.000211488
14,18.7395,1.24264,3.2557,1.26935,0.97476,1,0.995,0.57719,1.36001,3.39669,1.41696,0.000226538,0.000226538,0.000226538
15,19.9259,1.93862,4.82579,1.77366,0.97476,1,0.995,0.57719,1.36001,3.39669,1.41696,0.000241192,0.000241192,0.000241192
16,21.2423,1.07277,3.81829,1.28624,0.96369,1,0.995,0.66423,1.34345,3.62124,1.14839,0.00025545,0.00025545,0.00025545
17,22.4535,1.55832,3.49561,1.37536,0.96369,1,0.995,0.66423,1.34345,3.62124,1.14839,0.000269312,0.000269312,0.000269312
18,23.7821,1.24026,2.56127,1.04183,0.96369,1,0.995,0.66423,1.34345,3.62124,1.14839,0.000282778,0.000282778,0.000282778
19,24.9637,1.29038,3.34964,1.2668,0.96369,1,0.995,0.66423,1.34345,3.62124,1.14839,0.000295848,0.000295848,0.000295848
20,26.291,1.0116,2.17925,1.12162,0.98514,1,0.995,0.49839,1.37658,3.394,1.11082,0.000308522,0.000308522,0.000308522
21,27.4823,0.77715,2.64328,1.01531,0.98514,1,0.995,0.49839,1.37658,3.394,1.11082,0.0003208,0.0003208,0.0003208
22,28.6305,2.24529,3.93886,1.94108,0.98514,1,0.995,0.49839,1.37658,3.394,1.11082,0.000332682,0.000332682,0.000332682
23,29.9131,1.00089,2.21827,1.15663,0.98514,1,0.995,0.49839,1.37658,3.394,1.11082,0.000344168,0.000344168,0.000344168
24,31.1371,1.43561,2.55239,1.25324,0.98292,1,0.995,0.61967,1.29581,2.9474,1.13062,0.000355258,0.000355258,0.000355258
25,32.3222,0.71938,2.42284,1.15524,0.98292,1,0.995,0.61967,1.29581,2.9474,1.13062,0.000365952,0.000365952,0.000365952
26,33.63,1.37457,2.79774,1.18087,0.98292,1,0.995,0.61967,1.29581,2.9474,1.13062,0.00037625,0.00037625,0.00037625
27,35.3199,1.47224,2.90135,1.53002,0.98292,1,0.995,0.61967,1.29581,2.9474,1.13062,0.000386152,0.000386152,0.000386152
28,36.5065,1.26534,3.10868,1.10359,0.98292,1,0.995,0.61967,1.29581,2.9474,1.13062,0.000395658,0.000395658,0.000395658
29,37.8542,1.33322,2.42216,1.30007,0.97837,1,0.995,0.57618,1.25471,2.58168,1.08079,0.000404768,0.000404768,0.000404768
30,39.018,1.54164,1.88795,1.26086,0.97837,1,0.995,0.57618,1.25471,2.58168,1.08079,0.000413482,0.000413482,0.000413482
31,40.2124,1.37582,2.4117,1.26233,0.97837,1,0.995,0.57618,1.25471,2.58168,1.08079,0.0004218,0.0004218,0.0004218
32,41.5421,1.42848,3.15841,1.12085,0.97837,1,0.995,0.57618,1.25471,2.58168,1.08079,0.000429722,0.000429722,0.000429722
33,42.723,1.295,2.69315,1.20886,0.97837,1,0.995,0.57618,1.25471,2.58168,1.08079,0.000437248,0.000437248,0.000437248
34,43.8941,1.34687,1.95948,1.06232,0.97837,1,0.995,0.57618,1.25471,2.58168,1.08079,0.000444378,0.000444378,0.000444378
35,45.1885,1.05699,2.66909,0.92884,0.96251,1,0.995,0.62,1.03821,3.15334,0.97716,0.000451112,0.000451112,0.000451112
36,46.3063,1.48426,2.46168,1.23046,0.96251,1,0.995,0.62,1.03821,3.15334,0.97716,0.00045745,0.00045745,0.00045745
37,47.5005,0.96352,1.98559,1.06098,0.96251,1,0.995,0.62,1.03821,3.15334,0.97716,0.000463392,0.000463392,0.000463392
38,48.7487,1.07152,2.291,1.08153,0.96251,1,0.995,0.62,1.03821,3.15334,0.97716,0.000468938,0.000468938,0.000468938
39,49.939,0.86664,2.38056,1.04382,0.96251,1,0.995,0.62,1.03821,3.15334,0.97716,0.000474088,0.000474088,0.000474088
40,51.2034,1.39646,1.96303,1.21703,0.96251,1,0.995,0.62,1.03821,3.15334,0.97716,0.000478842,0.000478842,0.000478842
41,52.377,1.27285,1.90397,1.18456,0.96251,1,0.995,0.62,1.03821,3.15334,0.97716,0.0004832,0.0004832,0.0004832
42,53.735,1.14984,1.88917,1.12636,0.98326,1,0.995,0.697,1.10593,3.11315,1.0032,0.000487162,0.000487162,0.000487162
43,54.9027,1.31711,1.63816,1.23122,0.98326,1,0.995,0.697,1.10593,3.11315,1.0032,0.000490728,0.000490728,0.000490728
44,56.2325,0.70749,1.78811,0.97171,0.98326,1,0.995,0.697,1.10593,3.11315,1.0032,0.000493898,0.000493898,0.000493898
45,57.4058,1.28439,2.1785,1.14215,0.98326,1,0.995,0.697,1.10593,3.11315,1.0032,0.000496672,0.000496672,0.000496672
46,58.7059,0.93357,2.02478,1.12713,0.98326,1,0.995,0.697,1.10593,3.11315,1.0032,0.00049905,0.00049905,0.00049905
47,59.8696,1.22037,1.47566,1.0894,0.98326,1,0.995,0.697,1.10593,3.11315,1.0032,0.000501032,0.000501032,0.000501032
48,61.1523,1.44567,1.83745,1.33601,0.98326,1,0.995,0.697,1.10593,3.11315,1.0032,0.000502618,0.000502618,0.000502618
49,62.3224,1.16362,1.76094,1.05552,0.98326,1,0.995,0.697,1.10593,3.11315,1.0032,0.000503808,0.000503808,0.000503808
50,63.6928,1.3539,3.22514,1.10227,0.89129,1,0.995,0.6138,1.26395,3.57715,1.14577,0.000504602,0.000504602,0.000504602
51,64.8564,1.1821,1.67762,1.09348,0.89129,1,0.995,0.6138,1.26395,3.57715,1.14577,0.000505,0.000505,0.000505
52,66.1416,1.11542,1.81659,1.11178,0.89129,1,0.995,0.6138,1.26395,3.57715,1.14577,0.000505002,0.000505002,0.000505002
53,67.4154,1.93567,3.37551,1.41891,0.89129,1,0.995,0.6138,1.26395,3.57715,1.14577,0.000504608,0.000504608,0.000504608
54,68.91,1.23816,2.44526,1.02354,0.89129,1,0.995,0.6138,1.26395,3.57715,1.14577,0.000503818,0.000503818,0.000503818
55,70.0976,1.23057,1.46148,1.12549,0.89129,1,0.995,0.6138,1.26395,3.57715,1.14577,0.000502632,0.000502632,0.000502632
56,71.3548,1.21099,1.42376,1.33264,0.89129,1,0.995,0.6138,1.26395,3.57715,1.14577,0.00050105,0.00050105,0.00050105
57,72.5681,1.36524,1.7458,1.23953,0.89129,1,0.995,0.6138,1.26395,3.57715,1.14577,0.000499072,0.000499072,0.000499072
58,73.8687,1.30719,1.48487,0.99872,0.89129,1,0.995,0.6138,1.26395,3.57715,1.14577,0.000496698,0.000496698,0.000496698
59,75.0099,1.26192,3.19931,1.14434,0.89129,1,0.995,0.6138,1.26395,3.57715,1.14577,0.000493928,0.000493928,0.000493928
60,76.3194,0.94724,2.05213,1.2358,0.59161,1,0.995,0.43742,1.63167,3.62571,1.50134,0.000490762,0.000490762,0.000490762
61,77.5173,1.36585,2.17845,1.40747,0.59161,1,0.995,0.43742,1.63167,3.62571,1.50134,0.0004872,0.0004872,0.0004872
62,78.7356,1.14736,1.94736,1.22424,0.59161,1,0.995,0.43742,1.63167,3.62571,1.50134,0.000483242,0.000483242,0.000483242
63,79.923,0.87602,1.84707,1.12686,0.59161,1,0.995,0.43742,1.63167,3.62571,1.50134,0.000478888,0.000478888,0.000478888
64,81.2081,0.70623,1.53284,0.97472,0.59161,1,0.995,0.43742,1.63167,3.62571,1.50134,0.000474138,0.000474138,0.000474138
65,82.4043,1.16992,1.63223,1.11967,0.59161,1,0.995,0.43742,1.63167,3.62571,1.50134,0.000468992,0.000468992,0.000468992
66,83.6959,0.90553,1.50357,1.0452,0.59161,1,0.995,0.43742,1.63167,3.62571,1.50134,0.00046345,0.00046345,0.00046345
67,84.9079,1.30735,2.23481,1.27063,0.59161,1,0.995,0.43742,1.63167,3.62571,1.50134,0.000457512,0.000457512,0.000457512
68,86.2328,1.63497,2.33032,1.64409,0.59161,1,0.995,0.43742,1.63167,3.62571,1.50134,0.000451178,0.000451178,0.000451178
69,87.4343,0.98441,2.42031,1.21336,0.59161,1,0.995,0.43742,1.63167,3.62571,1.50134,0.000444448,0.000444448,0.000444448
70,88.675,0.92339,2.23322,1.08105,0.59161,1,0.995,0.43742,1.63167,3.62571,1.50134,0.000437322,0.000437322,0.000437322
71,89.8888,0.84765,1.81655,1.02925,0.59161,1,0.995,0.43742,1.63167,3.62571,1.50134,0.0004298,0.0004298,0.0004298
72,91.2184,0.92739,1.55172,0.98589,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.000421882,0.000421882,0.000421882
73,92.4364,1.01613,1.3908,1.08394,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.000413568,0.000413568,0.000413568
74,93.7213,1.14258,2.73825,1.24715,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.000404858,0.000404858,0.000404858
75,94.9251,1.54876,1.90452,1.28446,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.000395752,0.000395752,0.000395752
76,96.2359,1.23937,1.33261,1.10669,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.00038625,0.00038625,0.00038625
77,97.4674,1.09478,1.66831,1.14596,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.000376352,0.000376352,0.000376352
78,98.7773,1.15166,1.57939,1.12329,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.000366058,0.000366058,0.000366058
79,99.9819,1.02107,1.81152,1.17336,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.000355368,0.000355368,0.000355368
80,101.291,1.17024,1.35541,1.2074,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.000344282,0.000344282,0.000344282
81,102.505,1.08208,2.66049,1.28243,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.0003328,0.0003328,0.0003328
82,103.749,1.00517,1.41744,0.99974,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.000320922,0.000320922,0.000320922
83,105.412,1.07834,2.01357,1.09072,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.000308648,0.000308648,0.000308648
84,106.727,1.56551,1.84709,1.30723,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.000295978,0.000295978,0.000295978
85,107.925,1.26373,1.92271,1.22971,0.98458,1,0.995,0.5826,1.11043,3.69249,1.07321,0.000282912,0.000282912,0.000282912
86,109.198,1.63419,1.90392,1.40461,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,0.00026945,0.00026945,0.00026945
87,110.537,0.8435,1.59151,0.97105,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,0.000255592,0.000255592,0.000255592
88,111.931,1.18608,1.68702,1.21546,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,0.000241338,0.000241338,0.000241338
89,113.23,1.27259,2.22888,1.34774,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,0.000226688,0.000226688,0.000226688
90,114.654,1.06913,1.13334,1.08615,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,0.000211642,0.000211642,0.000211642
91,115.972,1.07653,2.83806,1.17486,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,0.0001962,0.0001962,0.0001962
92,117.406,1.18555,2.07076,1.17018,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,0.000180362,0.000180362,0.000180362
93,118.783,1.21987,2.13987,1.04017,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,0.000164128,0.000164128,0.000164128
94,120.619,0.95793,2.51761,1.04045,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,0.000147498,0.000147498,0.000147498
95,121.984,1.47613,2.8908,1.27786,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,0.000130472,0.000130472,0.000130472
96,123.414,1.09631,2.13037,1.05127,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,0.00011305,0.00011305,0.00011305
97,124.784,0.6847,2.17914,0.97031,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,9.5232e-05,9.5232e-05,9.5232e-05
98,126.262,0.9489,2.2987,1.12646,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,7.7018e-05,7.7018e-05,7.7018e-05
99,127.678,0.90402,2.13109,1.03289,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,5.8408e-05,5.8408e-05,5.8408e-05
100,129.437,1.00685,2.09522,1.15521,0.97644,1,0.995,0.71917,1.14695,2.2235,1.07864,3.9402e-05,3.9402e-05,3.9402e-05
