epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.83839,1.99918,4.44861,1.4647,0.00143,0.42857,0.00082,0.00016,1.71873,4.82006,1.56868,0,0,0
2,3.45895,1.99738,4.10497,1.46868,0.00143,0.42857,0.00084,0.00018,1.68144,4.75516,1.536,1.9802e-05,1.9802e-05,1.9802e-05
3,4.93767,2.08361,4.4918,1.53634,0.0019,0.57143,0.00143,0.00037,1.54988,4.70798,1.43681,3.9208e-05,3.9208e-05,3.9208e-05
4,6.40397,1.86644,4.31899,1.43073,0.00286,0.85714,0.00319,0.00076,1.49371,4.56508,1.3589,5.8218e-05,5.8218e-05,5.8218e-05
5,7.90318,1.72562,4.14607,1.42592,0.00333,1,0.00463,0.00171,1.43283,4.39594,1.25305,7.6832e-05,7.6832e-05,7.6832e-05
6,9.38662,1.7099,4.07639,1.28804,0.0031,0.92857,0.00505,0.00251,1.4867,4.18811,1.21525,9.505e-05,9.505e-05,9.505e-05
7,10.8505,1.57968,3.92738,1.22838,0.00333,1,0.0069,0.00356,1.39676,4.0881,1.13473,0.000112872,0.000112872,0.000112872
8,12.3307,1.55356,3.61396,1.18876,0.00333,1,0.00781,0.00406,1.34646,3.99052,1.08499,0.000130298,0.000130298,0.000130298
9,13.8847,1.35564,3.90573,1.13245,0.0031,0.92857,0.0078,0.00473,1.28743,3.97263,1.05029,0.000147328,0.000147328,0.000147328
10,15.3677,1.23559,3.42511,1.09327,0.0031,0.92857,0.00823,0.00487,1.32585,3.98047,1.04283,0.000163962,0.000163962,0.000163962
11,16.7778,1.19853,3.23956,0.98795,0.0031,0.92857,0.00858,0.00476,1.31757,3.99198,1.03416,0.0001802,0.0001802,0.0001802
12,18.1472,1.55023,3.42693,1.2878,0.00333,1,0.00922,0.00566,1.18259,3.9933,1.00726,0.000196042,0.000196042,0.000196042
13,19.5538,1.23217,3.01024,1.14393,0.00333,1,0.00961,0.00638,1.09593,3.93429,0.96566,0.000211488,0.000211488,0.000211488
14,20.9516,1.23011,3.06156,1.1892,0.0031,0.92857,0.00905,0.00629,1.06547,3.96277,0.9713,0.000226538,0.000226538,0.000226538
15,22.3762,1.53223,2.99812,1.43365,0.0031,0.92857,0.00898,0.0065,1.07451,3.97225,0.98539,0.000241192,0.000241192,0.000241192
16,23.7914,1.20372,2.30375,1.01242,0.00333,1,0.01001,0.00619,1.0623,4.01533,1.01195,0.00025545,0.00025545,0.00025545
17,25.2843,1.15188,2.38752,1.05738,0.00333,1,0.0098,0.00615,1.0726,4.04966,1.01126,0.000269312,0.000269312,0.000269312
