epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,169.28,0.82617,1.14308,1.05242,0.49357,0.92857,0.68763,0.57011,0.69761,1.13311,0.90317,0.000614,0.000614,0.000614
72,171.719,0.94712,1.17157,0.99004,0.49357,0.92857,0.68763,0.57011,0.69761,1.13311,0.90317,0.0005942,0.0005942,0.0005942
73,174.099,0.93361,1.31934,1.08565,0.49357,0.92857,0.68763,0.57011,0.69761,1.13311,0.90317,0.0005744,0.0005744,0.0005744
74,176.512,0.86488,1.19537,0.95823,0.49509,0.92857,0.65539,0.5295,0.75122,1.12624,0.91773,0.0005546,0.0005546,0.0005546
75,178.752,0.80873,1.15515,0.96077,0.49509,0.92857,0.65539,0.5295,0.75122,1.12624,0.91773,0.0005348,0.0005348,0.0005348
76,180.988,0.73376,1.06796,0.89156,0.49509,0.92857,0.65539,0.5295,0.75122,1.12624,0.91773,0.000515,0.000515,0.000515
77,183.19,0.77523,1.11163,0.98076,0.49509,0.92857,0.65539,0.5295,0.75122,1.12624,0.91773,0.0004952,0.0004952,0.0004952
78,185.431,1.00383,1.11737,0.96247,0.49599,0.92857,0.67217,0.58557,0.66681,1.13022,0.90565,0.0004754,0.0004754,0.0004754
79,187.814,0.86942,1.13708,0.95777,0.49599,0.92857,0.67217,0.58557,0.66681,1.13022,0.90565,0.0004556,0.0004556,0.0004556
80,190.196,0.8021,1.16713,0.965,0.49599,0.92857,0.67217,0.58557,0.66681,1.13022,0.90565,0.0004358,0.0004358,0.0004358
81,192.636,0.78898,1.12267,0.92693,0.49599,0.92857,0.67217,0.58557,0.66681,1.13022,0.90565,0.000416,0.000416,0.000416
82,195.062,1.14302,1.20772,1.21308,0.51328,0.97981,0.61951,0.56857,0.59263,1.10583,0.89407,0.0003962,0.0003962,0.0003962
83,197.288,0.86579,1.08301,1.11831,0.51328,0.97981,0.61951,0.56857,0.59263,1.10583,0.89407,0.0003764,0.0003764,0.0003764
84,199.493,0.88123,1.17146,1.02671,0.51328,0.97981,0.61951,0.56857,0.59263,1.10583,0.89407,0.0003566,0.0003566,0.0003566
85,201.68,0.92868,1.15274,0.97655,0.51328,0.97981,0.61951,0.56857,0.59263,1.10583,0.89407,0.0003368,0.0003368,0.0003368
86,203.949,0.88584,1.12836,1.01297,0.51754,0.99622,0.62158,0.54801,0.62154,1.08662,0.90836,0.000317,0.000317,0.000317
87,206.114,0.85514,1.09464,1.00195,0.51754,0.99622,0.62158,0.54801,0.62154,1.08662,0.90836,0.0002972,0.0002972,0.0002972
88,208.265,0.92225,1.13684,1.05864,0.51754,0.99622,0.62158,0.54801,0.62154,1.08662,0.90836,0.0002774,0.0002774,0.0002774
89,210.508,0.97258,1.24221,1.01876,0.51754,0.99622,0.62158,0.54801,0.62154,1.08662,0.90836,0.0002576,0.0002576,0.0002576
90,212.777,0.78289,1.10901,1.05433,0.5166,1,0.5956,0.52024,0.62668,1.073,0.91488,0.0002378,0.0002378,0.0002378
91,218.133,0.80048,1.20485,1.03777,0.5166,1,0.5956,0.52024,0.62668,1.073,0.91488,0.000218,0.000218,0.000218
92,220.318,0.63224,1.12001,0.84319,0.5166,1,0.5956,0.52024,0.62668,1.073,0.91488,0.0001982,0.0001982,0.0001982
93,222.46,0.71292,1.18642,0.96798,0.5166,1,0.5956,0.52024,0.62668,1.073,0.91488,0.0001784,0.0001784,0.0001784
94,224.699,0.71076,1.11307,0.91039,0.5124,1,0.5887,0.51036,0.60908,1.05563,0.90057,0.0001586,0.0001586,0.0001586
95,226.924,0.72924,1.07139,1.01165,0.5124,1,0.5887,0.51036,0.60908,1.05563,0.90057,0.0001388,0.0001388,0.0001388
96,229.164,0.76378,1.21388,0.98133,0.5124,1,0.5887,0.51036,0.60908,1.05563,0.90057,0.000119,0.000119,0.000119
97,231.389,0.66282,1.14491,1.0051,0.5124,1,0.5887,0.51036,0.60908,1.05563,0.90057,9.92e-05,9.92e-05,9.92e-05
98,233.657,0.67204,1.06699,1.00477,0.50937,1,0.6088,0.52789,0.59066,1.04516,0.88879,7.94e-05,7.94e-05,7.94e-05
99,235.917,0.85636,1.16325,1.06301,0.50937,1,0.6088,0.52789,0.59066,1.04516,0.88879,5.96e-05,5.96e-05,5.96e-05
100,238.119,0.76613,1.1257,1.03738,0.50937,1,0.6088,0.52789,0.59066,1.04516,0.88879,3.98e-05,3.98e-05,3.98e-05
