epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,120.507,0.94723,1.16094,1.05128,0.98922,0.97619,0.99326,0.81079,0.73878,1.35267,0.86186,0.0011684,0.0011684,0.0011684
44,123.221,0.92903,1.11962,1.03307,0.98922,0.97619,0.99326,0.81079,0.73878,1.35267,0.86186,0.0011486,0.0011486,0.0011486
45,125.977,1.05036,1.2261,1.10688,0.99044,0.97619,0.99409,0.79065,0.77566,1.3683,0.85557,0.0011288,0.0011288,0.0011288
46,128.644,0.88129,1.11174,1.01767,0.99121,0.97619,0.99326,0.78662,0.79826,1.34113,0.84638,0.001109,0.001109,0.001109
47,131.351,0.76025,1.01954,0.97099,0.99121,0.97619,0.99326,0.78662,0.79826,1.34113,0.84638,0.0010892,0.0010892,0.0010892
48,134.22,0.96035,1.1368,1.05518,0.98942,0.97619,0.99287,0.81166,0.70948,1.1885,0.83402,0.0010694,0.0010694,0.0010694
49,136.954,0.99285,1.162,1.06658,1,0.96513,0.99326,0.80912,0.67384,1.10486,0.82271,0.0010496,0.0010496,0.0010496
50,139.72,1.03961,1.09371,1.12313,0.94976,1,0.99318,0.8246,0.63463,1.11407,0.80297,0.0010298,0.0010298,0.0010298
51,142.347,0.80029,1.02206,0.96705,0.94976,1,0.99318,0.8246,0.63463,1.11407,0.80297,0.00101,0.00101,0.00101
52,145.029,0.86148,1.08947,1.03688,1,0.94434,0.99274,0.83127,0.64417,1.07419,0.81066,0.0009902,0.0009902,0.0009902
53,147.802,0.82052,1.25423,1.03771,1,0.94722,0.99274,0.81794,0.66528,1.07619,0.8381,0.0009704,0.0009704,0.0009704
54,150.444,0.90309,1.04877,1.04523,1,0.94722,0.99274,0.81794,0.66528,1.07619,0.8381,0.0009506,0.0009506,0.0009506
55,153.139,0.83036,1.02905,1.00589,1,0.9453,0.9919,0.80407,0.65451,1.08233,0.83262,0.0009308,0.0009308,0.0009308
56,155.829,0.92907,1.1404,1.0656,1,0.95941,0.99287,0.81956,0.65357,1.04411,0.82829,0.000911,0.000911,0.000911
57,158.521,0.92215,1.13532,1.05759,1,0.95941,0.99287,0.81956,0.65357,1.04411,0.82829,0.0008912,0.0008912,0.0008912
