epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,30.5724,0.78956,1.62334,1.05139,0.97484,0.83333,0.94353,0.69165,0.96162,3.98524,1.22771,0.000898824,0.000898824,0.000898824
14,32.7407,0.94562,1.59556,1.16123,0.97484,0.83333,0.94353,0.69165,0.96162,3.98524,1.22771,0.00095843,0.00095843,0.00095843
15,35.0708,0.84649,1.49655,1.14547,0.02107,0.44444,0.01871,0.00399,2.18413,10.6558,2.05029,0.00101645,0.00101645,0.00101645
16,37.3046,0.90436,1.46476,1.16702,0.02107,0.44444,0.01871,0.00399,2.18413,10.6558,2.05029,0.00107289,0.00107289,0.00107289
17,39.5833,0.91921,1.81403,1.20657,0.02107,0.44444,0.01871,0.00399,2.18413,10.6558,2.05029,0.00112774,0.00112774,0.00112774
18,41.8476,0.87181,1.53414,1.16449,0.04602,0.22222,0.03552,0.01937,1.03723,12.1595,1.4805,0.00118101,0.00118101,0.00118101
19,44.0986,0.90865,1.1725,1.27036,0.04602,0.22222,0.03552,0.01937,1.03723,12.1595,1.4805,0.0012327,0.0012327,0.0012327
20,46.305,0.99854,1.22823,1.30186,0.04602,0.22222,0.03552,0.01937,1.03723,12.1595,1.4805,0.0012828,0.0012828,0.0012828
21,48.5162,1.13008,1.43644,1.32331,0.04602,0.22222,0.03552,0.01937,1.03723,12.1595,1.4805,0.00133132,0.00133132,0.00133132
22,50.8588,1.08243,1.3944,1.32745,0.51841,0.89726,0.50271,0.15659,1.88677,4.98373,2.5565,0.00137825,0.00137825,0.00137825
23,53.1669,1.06263,1.56132,1.30667,0.51841,0.89726,0.50271,0.15659,1.88677,4.98373,2.5565,0.0014236,0.0014236,0.0014236
24,55.4386,0.99923,1.60424,1.22536,0.51841,0.89726,0.50271,0.15659,1.88677,4.98373,2.5565,0.00146737,0.00146737,0.00146737
25,57.6759,1.06402,1.51852,1.38763,0.51841,0.89726,0.50271,0.15659,1.88677,4.98373,2.5565,0.00150955,0.00150955,0.00150955
26,60.1561,1.05417,1.34299,1.35884,0.95085,0.83333,0.84986,0.45891,0.99733,4.14018,1.92251,0.001505,0.001505,0.001505
27,62.4403,0.8966,1.23507,1.19759,0.95085,0.83333,0.84986,0.45891,0.99733,4.14018,1.92251,0.0014852,0.0014852,0.0014852
28,64.6989,0.96743,1.10084,1.21602,0.95085,0.83333,0.84986,0.45891,0.99733,4.14018,1.92251,0.0014654,0.0014654,0.0014654
29,66.8792,0.87838,1.23247,1.18828,0.95085,0.83333,0.84986,0.45891,0.99733,4.14018,1.92251,0.0014456,0.0014456,0.0014456
30,69.1859,0.83054,1.39099,1.1191,0.48369,0.77778,0.666,0.30964,1.31295,3.66719,1.60676,0.0014258,0.0014258,0.0014258
31,71.5453,0.98407,1.53545,1.21472,0.48369,0.77778,0.666,0.30964,1.31295,3.66719,1.60676,0.001406,0.001406,0.001406
32,73.7717,1.00234,1.59692,1.21487,0.48369,0.77778,0.666,0.30964,1.31295,3.66719,1.60676,0.0013862,0.0013862,0.0013862
33,75.9839,0.9522,1.84648,1.17462,0.48369,0.77778,0.666,0.30964,1.31295,3.66719,1.60676,0.0013664,0.0013664,0.0013664
34,78.2737,1.05207,1.46084,1.25102,0.49375,0.83333,0.90551,0.67763,0.78778,2.39543,1.14616,0.0013466,0.0013466,0.0013466
35,80.473,0.8839,0.89633,1.19003,0.49375,0.83333,0.90551,0.67763,0.78778,2.39543,1.14616,0.0013268,0.0013268,0.0013268
36,82.7124,0.90172,1.17039,1.17283,0.49375,0.83333,0.90551,0.67763,0.78778,2.39543,1.14616,0.001307,0.001307,0.001307
37,84.9929,1.04822,1.17851,1.29373,0.49375,0.83333,0.90551,0.67763,0.78778,2.39543,1.14616,0.0012872,0.0012872,0.0012872
38,87.2251,1.04292,1.09854,1.21715,0.94273,0.83333,0.86232,0.53458,1.18842,2.34727,1.46393,0.0012674,0.0012674,0.0012674
39,89.4487,0.88613,0.89228,1.16379,0.94273,0.83333,0.86232,0.53458,1.18842,2.34727,1.46393,0.0012476,0.0012476,0.0012476
40,91.8145,1.0456,1.07265,1.26373,0.94273,0.83333,0.86232,0.53458,1.18842,2.34727,1.46393,0.0012278,0.0012278,0.0012278
41,94.1107,1.03363,0.94706,1.25625,0.94273,0.83333,0.86232,0.53458,1.18842,2.34727,1.46393,0.001208,0.001208,0.001208
42,96.4228,0.96041,0.75951,1.1486,0.5896,1,0.94005,0.63881,1.24303,3.56868,1.69881,0.0011882,0.0011882,0.0011882
43,98.6153,1.005,0.97316,1.21473,0.5896,1,0.94005,0.63881,1.24303,3.56868,1.69881,0.0011684,0.0011684,0.0011684
44,100.833,0.9775,0.88425,1.19137,0.5896,1,0.94005,0.63881,1.24303,3.56868,1.69881,0.0011486,0.0011486,0.0011486
45,103.04,1.0547,0.782,1.19402,0.5896,1,0.94005,0.63881,1.24303,3.56868,1.69881,0.0011288,0.0011288,0.0011288
46,105.308,0.86002,0.81511,1.05361,0.79686,0.87233,0.95396,0.64398,1.22462,2.85262,1.41363,0.001109,0.001109,0.001109
47,107.568,0.82327,0.77157,1.08873,0.79686,0.87233,0.95396,0.64398,1.22462,2.85262,1.41363,0.0010892,0.0010892,0.0010892
48,109.795,0.94618,0.76058,1.17217,0.79686,0.87233,0.95396,0.64398,1.22462,2.85262,1.41363,0.0010694,0.0010694,0.0010694
49,112.062,1.0149,0.92882,1.17892,0.79686,0.87233,0.95396,0.64398,1.22462,2.85262,1.41363,0.0010496,0.0010496,0.0010496
50,114.327,0.7921,0.73266,1.07197,0.8641,0.83333,0.8869,0.68224,0.88268,1.84407,1.09989,0.0010298,0.0010298,0.0010298
51,116.578,0.89006,0.94983,1.10322,0.8641,0.83333,0.8869,0.68224,0.88268,1.84407,1.09989,0.00101,0.00101,0.00101
52,118.838,0.73437,0.6887,1.01423,0.8641,0.83333,0.8869,0.68224,0.88268,1.84407,1.09989,0.0009902,0.0009902,0.0009902
53,121.064,0.89461,0.76405,1.1737,0.8641,0.83333,0.8869,0.68224,0.88268,1.84407,1.09989,0.0009704,0.0009704,0.0009704
54,123.424,0.74696,0.72915,1.04826,0.89091,1,0.979,0.85581,0.71026,1.25666,1.04244,0.0009506,0.0009506,0.0009506
55,125.824,0.7922,0.85935,1.12967,0.89091,1,0.979,0.85581,0.71026,1.25666,1.04244,0.0009308,0.0009308,0.0009308
56,128.24,0.74013,0.66676,1.09497,0.89091,1,0.979,0.85581,0.71026,1.25666,1.04244,0.000911,0.000911,0.000911
57,130.607,0.93308,0.73101,1.19795,0.89091,1,0.979,0.85581,0.71026,1.25666,1.04244,0.0008912,0.0008912,0.0008912
58,133.079,0.73614,0.69835,1.09094,0.87528,1,0.995,0.79959,0.64094,1.36777,0.96287,0.0008714,0.0008714,0.0008714
59,135.33,0.68969,0.77052,1.03705,0.87528,1,0.995,0.79959,0.64094,1.36777,0.96287,0.0008516,0.0008516,0.0008516
60,137.825,0.74717,0.68693,1.04614,0.87528,1,0.995,0.79959,0.64094,1.36777,0.96287,0.0008318,0.0008318,0.0008318
61,140.106,0.7668,0.7451,1.04734,0.87528,1,0.995,0.79959,0.64094,1.36777,0.96287,0.000812,0.000812,0.000812
62,142.412,0.79083,0.75699,1.10904,0.9932,1,0.995,0.82806,0.64869,0.74449,0.99055,0.0007922,0.0007922,0.0007922
63,144.652,0.73927,0.71198,1.03117,0.9932,1,0.995,0.82806,0.64869,0.74449,0.99055,0.0007724,0.0007724,0.0007724
64,146.877,0.76541,0.70513,1.12989,0.9932,1,0.995,0.82806,0.64869,0.74449,0.99055,0.0007526,0.0007526,0.0007526
65,149.121,0.66008,0.61886,1.07717,0.9932,1,0.995,0.82806,0.64869,0.74449,0.99055,0.0007328,0.0007328,0.0007328
66,151.397,0.55339,0.55338,0.97505,0.98778,1,0.995,0.87368,0.57457,0.72616,0.98752,0.000713,0.000713,0.000713
67,153.771,0.64607,0.65458,0.98425,0.98778,1,0.995,0.87368,0.57457,0.72616,0.98752,0.0006932,0.0006932,0.0006932
68,156.216,0.66545,0.63933,1.07281,0.98778,1,0.995,0.87368,0.57457,0.72616,0.98752,0.0006734,0.0006734,0.0006734
69,158.687,0.58203,0.58601,1.02931,0.98778,1,0.995,0.87368,0.57457,0.72616,0.98752,0.0006536,0.0006536,0.0006536
70,161.199,0.62156,0.76794,1.03325,0.99663,1,0.995,0.84473,0.62278,0.6161,1.02908,0.0006338,0.0006338,0.0006338
71,163.561,0.80163,0.74612,1.08118,0.99663,1,0.995,0.84473,0.62278,0.6161,1.02908,0.000614,0.000614,0.000614
72,165.97,0.53384,0.50362,0.9677,0.99663,1,0.995,0.84473,0.62278,0.6161,1.02908,0.0005942,0.0005942,0.0005942
73,168.185,0.67744,0.61039,1.07098,0.99663,1,0.995,0.84473,0.62278,0.6161,1.02908,0.0005744,0.0005744,0.0005744
74,170.503,0.53048,0.54952,0.9287,0.99685,1,0.995,0.87534,0.62394,0.51639,1.04812,0.0005546,0.0005546,0.0005546
75,173.626,0.61899,0.56253,1.04531,0.99685,1,0.995,0.87534,0.62394,0.51639,1.04812,0.0005348,0.0005348,0.0005348
76,175.973,0.55292,0.51138,0.99595,0.99685,1,0.995,0.87534,0.62394,0.51639,1.04812,0.000515,0.000515,0.000515
77,178.398,0.66039,0.54876,1.0302,0.99685,1,0.995,0.87534,0.62394,0.51639,1.04812,0.0004952,0.0004952,0.0004952
78,180.986,0.65503,0.53479,1.00117,0.99693,1,0.995,0.8676,0.5695,0.53076,0.96832,0.0004754,0.0004754,0.0004754
79,183.379,0.88906,0.644,1.15401,0.99693,1,0.995,0.8676,0.5695,0.53076,0.96832,0.0004556,0.0004556,0.0004556
80,185.735,0.54375,0.5716,0.97129,0.99693,1,0.995,0.8676,0.5695,0.53076,0.96832,0.0004358,0.0004358,0.0004358
81,188.315,0.58564,0.56089,0.8907,0.99693,1,0.995,0.8676,0.5695,0.53076,0.96832,0.000416,0.000416,0.000416
82,190.73,0.67632,0.52328,0.98692,0.9962,1,0.995,0.91357,0.50188,0.50627,0.93161,0.0003962,0.0003962,0.0003962
83,193.178,0.64666,0.49343,1.03152,0.9962,1,0.995,0.91357,0.50188,0.50627,0.93161,0.0003764,0.0003764,0.0003764
84,196.012,0.63368,0.53011,1.02905,0.9962,1,0.995,0.91357,0.50188,0.50627,0.93161,0.0003566,0.0003566,0.0003566
85,198.547,0.52012,0.5051,0.97556,0.9962,1,0.995,0.91357,0.50188,0.50627,0.93161,0.0003368,0.0003368,0.0003368
86,201.181,0.55653,0.51512,0.92972,0.9962,1,0.995,0.91379,0.48785,0.49207,0.90633,0.000317,0.000317,0.000317
87,204.298,0.6853,0.56998,1.02894,0.9962,1,0.995,0.91379,0.48785,0.49207,0.90633,0.0002972,0.0002972,0.0002972
88,206.902,0.58962,0.46335,0.97309,0.9962,1,0.995,0.91379,0.48785,0.49207,0.90633,0.0002774,0.0002774,0.0002774
89,209.521,0.45901,0.51086,0.99484,0.9962,1,0.995,0.91379,0.48785,0.49207,0.90633,0.0002576,0.0002576,0.0002576
90,212.017,0.58356,0.48369,1.01086,0.99673,1,0.995,0.90053,0.49947,0.49675,0.91254,0.0002378,0.0002378,0.0002378
91,217.327,0.60082,0.5772,1.00339,0.99673,1,0.995,0.90053,0.49947,0.49675,0.91254,0.000218,0.000218,0.000218
92,219.566,0.59145,0.61513,0.95329,0.99673,1,0.995,0.90053,0.49947,0.49675,0.91254,0.0001982,0.0001982,0.0001982
93,221.905,0.51207,0.53076,0.92486,0.99673,1,0.995,0.90053,0.49947,0.49675,0.91254,0.0001784,0.0001784,0.0001784
94,224.25,0.53799,0.56435,1.00923,0.99688,1,0.995,0.91431,0.49194,0.48165,0.90741,0.0001586,0.0001586,0.0001586
95,226.654,0.51989,0.5643,0.93202,0.99688,1,0.995,0.91431,0.49194,0.48165,0.90741,0.0001388,0.0001388,0.0001388
96,229.215,0.57134,0.58586,0.98463,0.99688,1,0.995,0.91431,0.49194,0.48165,0.90741,0.000119,0.000119,0.000119
97,231.642,0.54396,0.4889,0.92288,0.99688,1,0.995,0.91431,0.49194,0.48165,0.90741,9.92e-05,9.92e-05,9.92e-05
98,234.123,0.50879,0.54547,0.93868,0.99684,1,0.995,0.89134,0.47939,0.49515,0.903,7.94e-05,7.94e-05,7.94e-05
99,236.353,0.47586,0.44513,0.88157,0.99684,1,0.995,0.89134,0.47939,0.49515,0.903,5.96e-05,5.96e-05,5.96e-05
100,238.624,0.46166,0.48777,0.91229,0.99684,1,0.995,0.89134,0.47939,0.49515,0.903,3.98e-05,3.98e-05,3.98e-05
