epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,601.413,0.52595,0.52523,0.8093,0.87596,1,0.95027,0.86447,0.51007,0.46864,0.83378,0.0015743,0.0015743,0.0015743
45,615.129,0.46163,0.46175,0.80012,0.87595,1,0.94686,0.87391,0.4596,0.43504,0.82382,0.0015644,0.0015644,0.0015644
46,628.1,0.55718,0.50223,0.84539,0.87595,1,0.94686,0.87391,0.4596,0.43504,0.82382,0.0015545,0.0015545,0.0015545
47,642.57,0.54784,0.47735,0.81404,0.87598,1,0.94809,0.89398,0.42852,0.42412,0.82014,0.0015446,0.0015446,0.0015446
48,659.582,0.49962,0.44636,0.81949,0.87598,1,0.95511,0.85932,0.49378,0.45093,0.82313,0.0015347,0.0015347,0.0015347
49,674.659,0.50488,0.4469,0.81271,0.87601,1,0.96657,0.88532,0.53811,0.45255,0.83123,0.0015248,0.0015248,0.0015248
50,687.12,0.48601,0.47229,0.81181,0.87589,1,0.94641,0.8844,0.43456,0.41229,0.8236,0.0015149,0.0015149,0.0015149
51,699.971,0.5096,0.45337,0.80396,0.87599,1,0.94579,0.86531,0.41382,0.40765,0.81668,0.001505,0.001505,0.001505
52,713.721,0.45783,0.45638,0.80605,0.87601,1,0.95062,0.86583,0.46713,0.42649,0.8203,0.0014951,0.0014951,0.0014951
53,727.203,0.5608,0.48343,0.81271,0.87604,1,0.94678,0.88331,0.45106,0.43808,0.81795,0.0014852,0.0014852,0.0014852
54,738.665,0.48834,0.48638,0.81337,0.87604,1,0.94678,0.88331,0.45106,0.43808,0.81795,0.0014753,0.0014753,0.0014753
55,751.566,0.54457,0.45498,0.80156,0.87599,1,0.95072,0.8708,0.44322,0.44169,0.81987,0.0014654,0.0014654,0.0014654
56,765.272,0.46842,0.45918,0.80952,0.87596,1,0.96947,0.89054,0.41881,0.42154,0.81802,0.0014555,0.0014555,0.0014555
57,779.991,0.47749,0.43187,0.80403,0.87591,1,0.97569,0.88672,0.47592,0.4422,0.82146,0.0014456,0.0014456,0.0014456
58,792.838,0.52501,0.4099,0.80944,0.87591,1,0.97131,0.90616,0.46374,0.44217,0.82287,0.0014357,0.0014357,0.0014357
59,805.833,0.45824,0.42281,0.82515,0.87591,1,0.97297,0.88775,0.41727,0.4144,0.81713,0.0014258,0.0014258,0.0014258
60,818.202,0.4603,0.48475,0.79866,0.87591,1,0.97168,0.90118,0.42262,0.40654,0.82106,0.0014159,0.0014159,0.0014159
61,830.791,0.44238,0.4494,0.8173,0.8759,1,0.97013,0.90704,0.39255,0.40281,0.81745,0.001406,0.001406,0.001406
62,842.193,0.4351,0.44886,0.82126,0.8759,1,0.97013,0.90704,0.39255,0.40281,0.81745,0.0013961,0.0013961,0.0013961
63,854.853,0.41642,0.44359,0.79031,0.87586,1,0.96807,0.90886,0.37503,0.40197,0.8162,0.0013862,0.0013862,0.0013862
64,869.398,0.41662,0.4415,0.80285,0.87579,1,0.96883,0.92613,0.37723,0.40352,0.81639,0.0013763,0.0013763,0.0013763
65,883.004,0.3946,0.41163,0.78614,0.8784,1,0.9734,0.92388,0.4072,0.41158,0.81793,0.0013664,0.0013664,0.0013664
66,896.015,0.42629,0.42835,0.80141,0.87931,1,0.97552,0.91117,0.39273,0.38934,0.8143,0.0013565,0.0013565,0.0013565
67,909.873,0.4229,0.4069,0.81008,0.87616,1,0.97145,0.91729,0.41791,0.39612,0.81477,0.0013466,0.0013466,0.0013466
68,922.802,0.41378,0.42847,0.8091,0.87614,1,0.969,0.91531,0.39945,0.3659,0.81326,0.0013367,0.0013367,0.0013367
69,936.027,0.40207,0.38915,0.79639,0.87603,1,0.96904,0.91344,0.36408,0.36647,0.81049,0.0013268,0.0013268,0.0013268
70,949.264,0.36739,0.40263,0.80096,0.87603,1,0.96904,0.91344,0.36408,0.36647,0.81049,0.0013169,0.0013169,0.0013169
71,960.713,0.42317,0.44255,0.81923,0.87604,1,0.96961,0.92249,0.37831,0.37331,0.81134,0.001307,0.001307,0.001307
72,974.179,0.39372,0.43161,0.79873,0.87597,1,0.97224,0.92241,0.39022,0.38374,0.81132,0.0012971,0.0012971,0.0012971
73,989.795,0.39104,0.41957,0.79884,0.87608,1,0.97442,0.92833,0.40281,0.38851,0.81298,0.0012872,0.0012872,0.0012872
74,1004.4,0.3604,0.37561,0.79564,0.87604,1,0.9763,0.89961,0.39884,0.38925,0.81314,0.0012773,0.0012773,0.0012773
75,1021.3,0.38045,0.39449,0.79977,0.87604,1,0.97778,0.89943,0.39457,0.37773,0.81335,0.0012674,0.0012674,0.0012674
