epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.64922,0.93257,8.52514,1.04128,0.98438,0.90909,0.905,0.72811,0.81305,3.57237,0.97902,0.00018,0.00018,0.00018
2,5.32144,0.90443,5.00514,1.02299,0.98438,0.90909,0.905,0.72811,0.81305,3.57237,0.97902,0.000376238,0.000376238,0.000376238
3,7.87687,0.86865,9.41895,0.93178,0.99444,0.90909,0.905,0.73017,0.94961,2.91909,0.96844,0.000568516,0.000568516,0.000568516
4,10.5143,1.03359,3.99783,1.11746,0.99444,0.90909,0.905,0.73017,0.94961,2.91909,0.96844,0.000756834,0.000756834,0.000756834
5,12.857,1.06392,4.28418,1.13626,0.99444,0.90909,0.905,0.73017,0.94961,2.91909,0.96844,0.000941192,0.000941192,0.000941192
6,15.3625,0.91663,4.2412,1.0598,0.03617,0.63636,0.04712,0.0171,1.95917,11.1143,1.9043,0.00112159,0.00112159,0.00112159
7,17.7147,1.36264,4.66548,1.38335,0.03617,0.63636,0.04712,0.0171,1.95917,11.1143,1.9043,0.00129803,0.00129803,0.00129803
8,20.0406,1.74251,4.69431,1.50094,0.03617,0.63636,0.04712,0.0171,1.95917,11.1143,1.9043,0.00147051,0.00147051,0.00147051
9,22.3533,1.46494,6.44429,1.54762,0.03617,0.63636,0.04712,0.0171,1.95917,11.1143,1.9043,0.00163902,0.00163902,0.00163902
10,24.7804,1.43586,5.52251,1.48827,0.03617,0.63636,0.04712,0.0171,1.95917,11.1143,1.9043,0.00180358,0.00180358,0.00180358
11,27.1179,1.44919,6.19034,1.4569,0.03617,0.63636,0.04712,0.0171,1.95917,11.1143,1.9043,0.001802,0.001802,0.001802
12,29.5138,1.02023,7.33992,1.11424,0.03617,0.63636,0.04712,0.0171,1.95917,11.1143,1.9043,0.0017822,0.0017822,0.0017822
13,31.7913,1.27207,4.79653,1.43445,0.07603,0.90909,0.06962,0.04783,0.96626,11.6109,1.10683,0.0017624,0.0017624,0.0017624
14,34.0812,1.33494,4.19686,1.37223,0.07603,0.90909,0.06962,0.04783,0.96626,11.6109,1.10683,0.0017426,0.0017426,0.0017426
15,36.3617,1.26954,4.55672,1.382,0.07603,0.90909,0.06962,0.04783,0.96626,11.6109,1.10683,0.0017228,0.0017228,0.0017228
16,38.7141,1.17191,4.5928,1.2493,0.07603,0.90909,0.06962,0.04783,0.96626,11.6109,1.10683,0.001703,0.001703,0.001703
17,41.0928,1.05577,3.88398,1.1416,0.07603,0.90909,0.06962,0.04783,0.96626,11.6109,1.10683,0.0016832,0.0016832,0.0016832
18,43.4044,1.24654,4.45626,1.34139,0.07603,0.90909,0.06962,0.04783,0.96626,11.6109,1.10683,0.0016634,0.0016634,0.0016634
19,46.0697,1.58249,5.87065,1.56352,0.001,0.27273,0.00091,0.00013,4.26053,14.0114,4.70314,0.0016436,0.0016436,0.0016436
20,48.2458,2.16183,7.04076,1.87662,0.001,0.27273,0.00091,0.00013,4.26053,14.0114,4.70314,0.0016238,0.0016238,0.0016238
21,50.6841,1.6133,6.89149,1.42919,0.001,0.27273,0.00091,0.00013,4.26053,14.0114,4.70314,0.001604,0.001604,0.001604
22,53.0623,1.82505,7.23257,1.66952,0.001,0.27273,0.00091,0.00013,4.26053,14.0114,4.70314,0.0015842,0.0015842,0.0015842
23,55.0914,1.90154,5.89789,1.77204,0.001,0.27273,0.00091,0.00013,4.26053,14.0114,4.70314,0.0015644,0.0015644,0.0015644
24,57.4013,2.34207,7.29213,1.90806,0.001,0.27273,0.00091,0.00013,4.26053,14.0114,4.70314,0.0015446,0.0015446,0.0015446
25,59.7405,1.99824,5.91015,1.72025,0.001,0.27273,0.00091,0.00013,4.26053,14.0114,4.70314,0.0015248,0.0015248,0.0015248
26,62.1165,1.38124,5.38126,1.51175,0.06888,0.90909,0.06856,0.02497,2.42327,17.0502,2.42966,0.001505,0.001505,0.001505
27,64.5009,1.16918,4.18178,1.36151,0.06888,0.90909,0.06856,0.02497,2.42327,17.0502,2.42966,0.0014852,0.0014852,0.0014852
28,66.9652,1.26566,3.69909,1.37945,0.06888,0.90909,0.06856,0.02497,2.42327,17.0502,2.42966,0.0014654,0.0014654,0.0014654
29,69.2979,1.24218,3.95132,1.44585,0.06888,0.90909,0.06856,0.02497,2.42327,17.0502,2.42966,0.0014456,0.0014456,0.0014456
30,71.7762,1.14731,3.356,1.39091,0.06888,0.90909,0.06856,0.02497,2.42327,17.0502,2.42966,0.0014258,0.0014258,0.0014258
31,74.1356,1.38459,3.77603,1.51086,0.06888,0.90909,0.06856,0.02497,2.42327,17.0502,2.42966,0.001406,0.001406,0.001406
32,76.699,1.48505,3.25283,1.5338,0.02967,0.90909,0.10866,0.02448,2.9829,91.9815,7.26507,0.0013862,0.0013862,0.0013862
33,79.0067,1.54033,4.52041,1.64906,0.02967,0.90909,0.10866,0.02448,2.9829,91.9815,7.26507,0.0013664,0.0013664,0.0013664
34,81.2758,1.4217,3.35338,1.59092,0.02967,0.90909,0.10866,0.02448,2.9829,91.9815,7.26507,0.0013466,0.0013466,0.0013466
