epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,85.5612,1.31206,1.94997,1.0161,0.21289,0.95833,0.22399,0.11644,1.30274,4.37708,0.88533,0.0011882,0.0011882,0.0011882
43,87.4621,1.09495,1.52787,0.9684,0.21289,0.95833,0.22399,0.11644,1.30274,4.37708,0.88533,0.0011684,0.0011684,0.0011684
44,89.3699,1.29622,1.82603,1.01917,0.21289,0.95833,0.22399,0.11644,1.30274,4.37708,0.88533,0.0011486,0.0011486,0.0011486
45,91.3886,1.16141,1.60087,0.90929,0.35268,0.91667,0.38429,0.24959,0.94484,1.59687,0.92581,0.0011288,0.0011288,0.0011288
46,93.2375,1.02092,2.11745,0.92174,0.35268,0.91667,0.38429,0.24959,0.94484,1.59687,0.92581,0.001109,0.001109,0.001109
47,95.0231,1.03547,2.42787,0.99052,0.35268,0.91667,0.38429,0.24959,0.94484,1.59687,0.92581,0.0010892,0.0010892,0.0010892
48,96.9867,1.15152,2.58496,1.07125,0.35268,0.91667,0.38429,0.24959,0.94484,1.59687,0.92581,0.0010694,0.0010694,0.0010694
49,98.8039,1.1511,2.08985,0.89974,0.35268,0.91667,0.38429,0.24959,0.94484,1.59687,0.92581,0.0010496,0.0010496,0.0010496
50,100.638,1.0217,1.39623,0.93113,0.52839,0.875,0.59227,0.4386,1.10173,1.89941,0.97361,0.0010298,0.0010298,0.0010298
51,102.547,1.25431,1.68436,0.97263,0.52839,0.875,0.59227,0.4386,1.10173,1.89941,0.97361,0.00101,0.00101,0.00101
52,104.413,1.35524,2.45113,1.04573,0.52839,0.875,0.59227,0.4386,1.10173,1.89941,0.97361,0.0009902,0.0009902,0.0009902
53,106.279,1.16939,1.82214,0.92454,0.52839,0.875,0.59227,0.4386,1.10173,1.89941,0.97361,0.0009704,0.0009704,0.0009704
54,108.167,1.20666,2.28452,0.98996,0.52839,0.875,0.59227,0.4386,1.10173,1.89941,0.97361,0.0009506,0.0009506,0.0009506
55,109.961,1.35385,2.05319,1.11641,0.52839,0.875,0.59227,0.4386,1.10173,1.89941,0.97361,0.0009308,0.0009308,0.0009308
56,112.014,1.02958,1.45457,0.98718,0.61936,0.95833,0.75456,0.55306,0.89678,1.24386,0.915,0.000911,0.000911,0.000911
57,114.053,1.18772,1.29221,0.95455,0.61936,0.95833,0.75456,0.55306,0.89678,1.24386,0.915,0.0008912,0.0008912,0.0008912
58,116.121,1.01443,1.4355,0.91509,0.61936,0.95833,0.75456,0.55306,0.89678,1.24386,0.915,0.0008714,0.0008714,0.0008714
59,118.369,0.98613,1.17106,0.91453,0.61936,0.95833,0.75456,0.55306,0.89678,1.24386,0.915,0.0008516,0.0008516,0.0008516
60,120.358,1.20978,1.23517,1.01835,0.61936,0.95833,0.75456,0.55306,0.89678,1.24386,0.915,0.0008318,0.0008318,0.0008318
61,122.43,1.0677,1.73305,0.91258,0.59996,0.95833,0.72879,0.56366,0.87898,1.44264,0.91229,0.000812,0.000812,0.000812
62,124.491,1.15572,1.52414,0.99984,0.59996,0.95833,0.72879,0.56366,0.87898,1.44264,0.91229,0.0007922,0.0007922,0.0007922
63,126.57,1.01751,1.23598,0.86406,0.59996,0.95833,0.72879,0.56366,0.87898,1.44264,0.91229,0.0007724,0.0007724,0.0007724
64,128.608,1.01675,1.45571,0.89066,0.59996,0.95833,0.72879,0.56366,0.87898,1.44264,0.91229,0.0007526,0.0007526,0.0007526
65,130.614,1.1342,1.72373,1.02176,0.59996,0.95833,0.72879,0.56366,0.87898,1.44264,0.91229,0.0007328,0.0007328,0.0007328
